      Z logage     M_ini           M_act      logL logTe   logG    mbol    U       B       V       R       I       J       H       K       int_IMF stage
	0.015200	10.0000	1.03906035	0.9525	1.9406	3.6471	2.0165	-0.081	2.976	1.719	0.507	-0.199	-0.750	-1.565	-2.214	-2.304	3.15107894	4
	0.015200	10.0000	1.03906322	0.9525	1.9792	3.6436	1.9640	-0.178	2.988	1.674	0.439	-0.281	-0.842	-1.672	-2.330	-2.423	3.15107965	4
	0.015200	10.0000	1.03906512	0.9524	2.0174	3.6403	1.9125	-0.273	3.003	1.631	0.371	-0.362	-0.933	-1.776	-2.444	-2.540	3.15108013	4
	0.015200	10.0000	1.03906608	0.9524	2.0371	3.6385	1.8858	-0.323	3.012	1.609	0.338	-0.403	-0.980	-1.830	-2.504	-2.601	3.15108037	6
	0.015200	10.0000	1.03906608	0.9524	2.0408	3.6382	1.8808	-0.332	3.013	1.605	0.331	-0.410	-0.989	-1.840	-2.514	-2.612	3.15108037	7
	0.015200	10.0000	1.03906667	0.9524	2.0577	3.6367	1.8581	-0.374	3.020	1.587	0.303	-0.445	-1.028	-1.886	-2.565	-2.664	3.15108037	7
	0.015200	10.0000	1.03906810	0.9524	2.0968	3.6333	1.8054	-0.472	3.035	1.544	0.236	-0.526	-1.121	-1.993	-2.681	-2.783	3.15108085	7
	0.015200	10.0000	1.03906953	0.9524	2.1356	3.6300	1.7533	-0.569	3.049	1.501	0.169	-0.607	-1.213	-2.098	-2.796	-2.901	3.15108109	7
	0.015200	10.0000	1.03907168	0.9524	2.1588	3.6280	1.7221	-0.627	3.058	1.477	0.131	-0.653	-1.267	-2.161	-2.865	-2.971	3.15108180	7
	0.015200	10.0000	1.03907537	0.9524	2.1307	3.6305	1.7601	-0.557	3.045	1.505	0.176	-0.597	-1.201	-2.085	-2.781	-2.885	3.15108275	7
	0.015200	10.0000	1.03908300	0.9523	2.0953	3.6336	1.8078	-0.468	3.032	1.544	0.237	-0.523	-1.118	-1.988	-2.676	-2.777	3.15108466	7
	0.015200	10.0000	1.03914654	0.9520	2.1014	3.6330	1.7991	-0.484	3.036	1.538	0.227	-0.536	-1.132	-2.005	-2.695	-2.797	3.15110064	7
	0.015200	10.0000	1.03918743	0.9517	2.1437	3.6292	1.7417	-0.589	3.055	1.494	0.156	-0.623	-1.232	-2.120	-2.821	-2.926	3.15111089	7
	0.015200	10.0000	1.03922284	0.9514	2.1861	3.6255	1.6844	-0.695	3.073	1.451	0.087	-0.707	-1.331	-2.235	-2.946	-3.055	3.15111995	7
	0.015200	10.0000	1.03925383	0.9511	2.2278	3.6219	1.6280	-0.799	3.091	1.408	0.019	-0.790	-1.429	-2.348	-3.069	-3.181	3.15112758	7
	0.015200	10.0000	1.03928041	0.9509	2.2693	3.6183	1.5719	-0.903	3.106	1.365	-0.048	-0.872	-1.526	-2.460	-3.192	-3.307	3.15113449	7
	0.015200	10.0000	1.03930342	0.9505	2.3108	3.6147	1.5159	-1.007	3.122	1.324	-0.112	-0.952	-1.622	-2.571	-3.314	-3.433	3.15114021	7
	0.015200	10.0000	1.03932369	0.9502	2.3521	3.6110	1.4599	-1.110	3.132	1.281	-0.177	-1.030	-1.717	-2.682	-3.435	-3.559	3.15114522	7
	0.015200	10.0000	1.03934157	0.9499	2.3933	3.6074	1.4040	-1.213	3.136	1.237	-0.238	-1.103	-1.812	-2.793	-3.556	-3.684	3.15114975	7
	0.015200	10.0000	1.03935730	0.9495	2.4343	3.6038	1.3485	-1.316	3.140	1.194	-0.298	-1.174	-1.906	-2.902	-3.676	-3.809	3.15115380	7
	0.015200	10.0000	1.03937161	0.9492	2.4751	3.6001	1.2928	-1.418	3.147	1.152	-0.357	-1.245	-1.999	-3.011	-3.796	-3.933	3.15115738	7
	0.015200	10.0000	1.03938484	0.9488	2.5159	3.5964	1.2369	-1.520	3.151	1.114	-0.409	-1.308	-2.092	-3.121	-3.916	-4.058	3.15116072	7
	0.015200	10.0000	1.03939712	0.9483	2.5565	3.5927	1.1811	-1.621	3.157	1.077	-0.461	-1.370	-2.183	-3.230	-4.035	-4.183	3.15116382	7
	0.015200	10.0000	1.03940904	0.9478	2.5974	3.5888	1.1247	-1.723	3.164	1.041	-0.510	-1.428	-2.275	-3.339	-4.156	-4.309	3.15116692	7
	0.015200	10.0000	1.03942013	0.9472	2.6377	3.5850	1.0689	-1.824	3.170	1.009	-0.551	-1.476	-2.366	-3.448	-4.275	-4.433	3.15116954	7
	0.015200	10.0000	1.03943086	0.9466	2.6791	3.5810	1.0110	-1.928	3.180	0.976	-0.592	-1.525	-2.460	-3.560	-4.397	-4.562	3.15117240	7
	0.015200	10.0000	1.03944051	0.9459	2.7197	3.5769	0.9539	-2.029	3.216	0.965	-0.618	-1.565	-2.549	-3.672	-4.515	-4.687	3.15117478	7
	0.015200	10.0000	1.03944981	0.9451	2.7626	3.5725	0.8930	-2.137	3.264	0.960	-0.643	-1.606	-2.642	-3.790	-4.638	-4.819	3.15117717	7
	0.015200	10.0000	1.03945720	0.9444	2.8089	3.5677	0.8271	-2.252	3.320	0.963	-0.659	-1.643	-2.741	-3.917	-4.770	-4.962	3.15117908	7
	0.015200	10.0000	1.03946209	0.9438	2.8536	3.5629	0.7628	-2.364	3.381	0.972	-0.662	-1.668	-2.834	-4.041	-4.899	-5.100	3.15118027	7
	0.015200	10.0000	1.03946590	0.9433	2.8960	3.5582	0.7016	-2.470	3.444	0.989	-0.655	-1.684	-2.920	-4.158	-5.020	-5.232	3.15118122	7
	0.015200	10.0000	1.03946924	0.9427	2.9382	3.5534	0.6398	-2.576	3.514	1.019	-0.625	-1.683	-3.001	-4.275	-5.142	-5.364	3.15118194	7
	0.015200	10.0000	1.03947234	0.9421	2.9800	3.5485	0.5783	-2.680	3.588	1.056	-0.586	-1.674	-3.080	-4.391	-5.262	-5.495	3.15118289	7
	0.015200	10.0000	1.03947508	0.9415	3.0185	3.5440	0.5211	-2.776	3.656	1.109	-0.524	-1.650	-3.144	-4.498	-5.373	-5.616	3.15118361	7
	0.015200	10.0000	1.03947794	0.9407	3.0572	3.5392	0.4630	-2.873	3.699	1.165	-0.448	-1.616	-3.204	-4.606	-5.487	-5.739	3.15118432	7
	0.015200	10.0000	1.03948104	0.9397	3.0965	3.5343	0.4037	-2.971	3.721	1.254	-0.333	-1.564	-3.245	-4.715	-5.603	-5.864	3.15118504	7
	0.015200	10.0000	1.03948402	0.9386	3.1324	3.5298	0.3492	-3.061	3.746	1.334	-0.228	-1.516	-3.283	-4.816	-5.710	-5.979	3.15118575	7
	0.015200	10.0000	1.03948748	0.9371	3.1700	3.5249	0.2915	-3.155	3.789	1.504	-0.033	-1.433	-3.278	-4.925	-5.823	-6.100	3.15118670	7
	0.015200	10.0000	1.03949094	0.9353	3.2242	3.5175	0.2068	-3.291	3.857	1.763	0.247	-1.308	-3.257	-5.082	-5.987	-6.277	3.15118742	7
	0.015200	10.0000	1.03949165	0.9349	3.2570	3.5129	0.1554	-3.372	3.888	1.925	0.398	-1.239	-3.225	-5.175	-6.085	-6.383	3.15118766	7
	0.015200	10.0000	1.03949189	0.9347	3.2669	3.5115	0.1398	-3.397	3.898	1.976	0.446	-1.217	-3.216	-5.203	-6.115	-6.416	3.15118766	7
	0.015200	10.0000	1.03949201	0.9346	3.2668	3.5115	0.1399	-3.397	3.898	1.976	0.445	-1.218	-3.216	-5.202	-6.114	-6.416	3.15118766	8
