     WAVE 	               FLUX	
     4889.300000	     3393000.000000	
     4889.600000	     3280000.000000	
     4889.900000	     3140000.000000	
     4890.200000	     2984000.000000	
     4890.500000	     2836000.000000	
     4890.800000	     2726000.000000	
     4891.100000	     2684000.000000	
     4891.400000	     2727000.000000	
     4891.700000	     2855000.000000	
     4892.000000	     3051000.000000	
     4892.300000	     3286000.000000	
     4892.600000	     3531000.000000	
     4892.900000	     3762000.000000	
     4893.200000	     3963000.000000	
     4893.500000	     4129000.000000	
     4893.800000	     4262000.000000	
     4894.100000	     4365000.000000	
     4894.400000	     4445000.000000	
     4894.700000	     4503000.000000	
     4895.000000	     4542000.000000	
     4895.300000	     4565000.000000	
     4895.600000	     4574000.000000	
     4895.900000	     4575000.000000	
     4896.200000	     4573000.000000	
     4896.500000	     4573000.000000	
     4896.800000	     4579000.000000	
     4897.100000	     4590000.000000	
     4897.400000	     4605000.000000	
     4897.700000	     4615000.000000	
     4898.000000	     4613000.000000	
     4898.300000	     4592000.000000	
     4898.600000	     4549000.000000	
     4898.900000	     4485000.000000	
     4899.200000	     4409000.000000	
     4899.500000	     4334000.000000	
     4899.800000	     4276000.000000	
     4900.100000	     4244000.000000	
     4900.400000	     4244000.000000	
     4900.700000	     4268000.000000	
     4901.000000	     4303000.000000	
     4901.300000	     4331000.000000	
     4901.600000	     4335000.000000	
     4901.900000	     4306000.000000	
     4902.200000	     4242000.000000	
     4902.500000	     4153000.000000	
     4902.800000	     4056000.000000	
     4903.100000	     3970000.000000	
     4903.400000	     3912000.000000	
     4903.700000	     3893000.000000	
     4904.000000	     3914000.000000	
     4904.300000	     3971000.000000	
     4904.600000	     4053000.000000	
     4904.900000	     4150000.000000	
     4905.200000	     4249000.000000	
     4905.500000	     4336000.000000	
     4905.800000	     4402000.000000	
     4906.100000	     4439000.000000	
     4906.400000	     4442000.000000	
     4906.700000	     4414000.000000	
     4907.000000	     4361000.000000	
     4907.300000	     4294000.000000	
     4907.600000	     4221000.000000	
     4907.900000	     4147000.000000	
     4908.200000	     4071000.000000	
     4908.500000	     3988000.000000	
     4908.800000	     3893000.000000	
     4909.100000	     3784000.000000	
     4909.400000	     3669000.000000	
     4909.700000	     3558000.000000	
     4910.000000	     3470000.000000	
     4910.300000	     3418000.000000	
     4910.600000	     3410000.000000	
     4910.900000	     3448000.000000	
     4911.200000	     3524000.000000	
     4911.500000	     3626000.000000	
     4911.800000	     3740000.000000	
     4912.100000	     3853000.000000	
     4912.400000	     3955000.000000	
     4912.700000	     4039000.000000	
     4913.000000	     4102000.000000	
     4913.300000	     4147000.000000	
     4913.600000	     4183000.000000	
     4913.900000	     4218000.000000	
     4914.200000	     4258000.000000	
     4914.500000	     4302000.000000	
     4914.800000	     4345000.000000	
     4915.100000	     4381000.000000	
     4915.400000	     4400000.000000	
     4915.700000	     4394000.000000	
     4916.000000	     4356000.000000	
     4916.300000	     4283000.000000	
     4916.600000	     4173000.000000	
     4916.900000	     4024000.000000	
     4917.200000	     3841000.000000	
     4917.500000	     3629000.000000	
     4917.800000	     3399000.000000	
     4918.100000	     3162000.000000	
     4918.400000	     2935000.000000	
     4918.700000	     2730000.000000	
     4919.000000	     2559000.000000	
     4919.300000	     2430000.000000	
     4919.600000	     2347000.000000	
     4919.900000	     2313000.000000	
     4920.200000	     2333000.000000	
     4920.500000	     2407000.000000	
     4920.800000	     2533000.000000	
     4921.100000	     2702000.000000	
     4921.400000	     2899000.000000	
     4921.700000	     3108000.000000	
     4922.000000	     3309000.000000	
     4922.300000	     3486000.000000	
     4922.600000	     3628000.000000	
     4922.900000	     3725000.000000	
     4923.200000	     3776000.000000	
     4923.500000	     3788000.000000	
     4923.800000	     3773000.000000	
     4924.100000	     3748000.000000	
     4924.400000	     3732000.000000	
     4924.700000	     3738000.000000	
     4925.000000	     3772000.000000	
     4925.300000	     3834000.000000	
     4925.600000	     3914000.000000	
     4925.900000	     3999000.000000	
     4926.200000	     4073000.000000	
     4926.500000	     4128000.000000	
     4926.800000	     4159000.000000	
     4927.100000	     4170000.000000	
     4927.400000	     4171000.000000	
     4927.700000	     4171000.000000	
     4928.000000	     4179000.000000	
     4928.300000	     4199000.000000	
     4928.600000	     4230000.000000	
     4928.900000	     4265000.000000	
     4929.200000	     4299000.000000	
     4929.500000	     4327000.000000	
     4929.800000	     4349000.000000	
     4930.100000	     4368000.000000	
     4930.400000	     4387000.000000	
     4930.700000	     4406000.000000	
     4931.000000	     4421000.000000	
     4931.300000	     4423000.000000	
     4931.600000	     4400000.000000	
     4931.900000	     4344000.000000	
     4932.200000	     4251000.000000	
     4932.500000	     4128000.000000	
     4932.800000	     3987000.000000	
     4933.100000	     3852000.000000	
     4933.400000	     3745000.000000	
     4933.700000	     3682000.000000	
     4934.000000	     3672000.000000	
     4934.300000	     3708000.000000	
     4934.600000	     3773000.000000	
     4934.900000	     3847000.000000	
     4935.200000	     3912000.000000	
     4935.500000	     3954000.000000	
     4935.800000	     3969000.000000	
     4936.100000	     3959000.000000	
     4936.400000	     3924000.000000	
     4936.700000	     3864000.000000	
     4937.000000	     3779000.000000	
     4937.300000	     3669000.000000	
     4937.600000	     3538000.000000	
     4937.900000	     3398000.000000	
     4938.200000	     3269000.000000	
     4938.500000	     3172000.000000	
     4938.800000	     3130000.000000	
     4939.100000	     3156000.000000	
     4939.400000	     3251000.000000	
     4939.700000	     3402000.000000	
     4940.000000	     3584000.000000	
     4940.300000	     3765000.000000	
     4940.600000	     3919000.000000	
     4940.900000	     4028000.000000	
     4941.200000	     4089000.000000	
     4941.500000	     4111000.000000	
     4941.800000	     4113000.000000	
     4942.100000	     4116000.000000	
     4942.400000	     4135000.000000	
     4942.700000	     4179000.000000	
     4943.000000	     4244000.000000	
     4943.300000	     4317000.000000	
     4943.600000	     4383000.000000	
     4943.900000	     4425000.000000	
     4944.200000	     4436000.000000	
     4944.500000	     4411000.000000	
     4944.800000	     4357000.000000	
     4945.100000	     4285000.000000	
     4945.400000	     4212000.000000	
     4945.700000	     4153000.000000	
     4946.000000	     4120000.000000	
     4946.300000	     4117000.000000	
     4946.600000	     4142000.000000	
     4946.900000	     4186000.000000	
     4947.200000	     4236000.000000	
     4947.500000	     4280000.000000	
     4947.800000	     4310000.000000	
     4948.100000	     4322000.000000	
     4948.400000	     4317000.000000	
     4948.700000	     4302000.000000	
     4949.000000	     4281000.000000	
     4949.300000	     4264000.000000	
     4949.600000	     4257000.000000	
     4949.900000	     4266000.000000	
     4950.200000	     4291000.000000	
     4950.500000	     4325000.000000	
     4950.800000	     4360000.000000	
     4951.100000	     4385000.000000	
     4951.400000	     4390000.000000	
     4951.700000	     4372000.000000	
     4952.000000	     4334000.000000	
     4952.300000	     4284000.000000	
     4952.600000	     4230000.000000	
     4952.900000	     4180000.000000	
     4953.200000	     4138000.000000	
     4953.500000	     4102000.000000	
     4953.800000	     4070000.000000	
     4954.100000	     4035000.000000	
     4954.400000	     3993000.000000	
     4954.700000	     3940000.000000	
     4955.000000	     3868000.000000	
     4955.300000	     3768000.000000	
     4955.600000	     3633000.000000	
     4955.900000	     3457000.000000	
     4956.200000	     3246000.000000	
     4956.500000	     3018000.000000	
     4956.800000	     2803000.000000	
     4957.100000	     2637000.000000	
     4957.400000	     2552000.000000	
     4957.700000	     2568000.000000	
     4958.000000	     2685000.000000	
     4958.300000	     2884000.000000	
     4958.600000	     3134000.000000	
     4958.900000	     3398000.000000	
     4959.200000	     3646000.000000	
     4959.500000	     3857000.000000	
     4959.800000	     4019000.000000	
     4960.100000	     4131000.000000	
     4960.400000	     4198000.000000	
     4960.700000	     4227000.000000	
     4961.000000	     4230000.000000	
     4961.300000	     4216000.000000	
     4961.600000	     4196000.000000	
     4961.900000	     4179000.000000	
     4962.200000	     4172000.000000	
     4962.500000	     4174000.000000	
     4962.800000	     4183000.000000	
     4963.100000	     4190000.000000	
     4963.400000	     4183000.000000	
     4963.700000	     4157000.000000	
     4964.000000	     4108000.000000	
     4964.300000	     4040000.000000	
     4964.600000	     3961000.000000	
     4964.900000	     3881000.000000	
     4965.200000	     3810000.000000	
     4965.500000	     3756000.000000	
     4965.800000	     3724000.000000	
     4966.100000	     3716000.000000	
     4966.400000	     3726000.000000	
     4966.700000	     3744000.000000	
     4967.000000	     3761000.000000	
     4967.300000	     3768000.000000	
     4967.600000	     3765000.000000	
     4967.900000	     3754000.000000	
     4968.200000	     3744000.000000	
     4968.500000	     3739000.000000	
     4968.800000	     3744000.000000	
     4969.100000	     3756000.000000	
     4969.400000	     3775000.000000	
     4969.700000	     3800000.000000	
     4970.000000	     3832000.000000	
     4970.300000	     3875000.000000	
     4970.600000	     3928000.000000	
     4970.900000	     3989000.000000	
     4971.200000	     4049000.000000	
     4971.500000	     4101000.000000	
     4971.800000	     4136000.000000	
     4972.100000	     4154000.000000	
     4972.400000	     4157000.000000	
     4972.700000	     4153000.000000	
     4973.000000	     4148000.000000	
     4973.300000	     4149000.000000	
     4973.600000	     4155000.000000	
     4973.900000	     4162000.000000	
     4974.200000	     4166000.000000	
     4974.500000	     4163000.000000	
     4974.800000	     4153000.000000	
     4975.100000	     4140000.000000	
     4975.400000	     4130000.000000	
     4975.700000	     4125000.000000	
     4976.000000	     4127000.000000	
     4976.300000	     4129000.000000	
     4976.600000	     4122000.000000	
     4976.900000	     4095000.000000	
     4977.200000	     4041000.000000	
     4977.500000	     3961000.000000	
     4977.800000	     3866000.000000	
     4978.100000	     3771000.000000	
     4978.400000	     3692000.000000	
     4978.700000	     3642000.000000	
     4979.000000	     3622000.000000	
     4979.300000	     3630000.000000	
     4979.600000	     3651000.000000	
     4979.900000	     3671000.000000	
     4980.200000	     3670000.000000	
     4980.500000	     3636000.000000	
     4980.800000	     3559000.000000	
     4981.100000	     3440000.000000	
     4981.400000	     3288000.000000	
     4981.700000	     3122000.000000	
     4982.000000	     2963000.000000	
     4982.300000	     2833000.000000	
